Entry_Date,Entry_Label,Entry,Amount,Exit,Exit_Label,Exit_Date,High,Low,Duration,Max_Offset,Min_Offset,Max_Date,Min_Date,Drawdown,PnL
2011-01-24,Lex,2.9421,2253,2.9978,PnL,2011-01-24,3.008,2.94,1,0,0,2011-01-24,2011-01-24,0.0226,125.5597
2011-01-31,Lex,2.9236,2289,2.9616,PnL,2011-01-31,2.9699,2.9009,1,0,0,2011-01-31,2011-01-31,0.0232,87.0278
2011-02-24,Lex,3.1066,2168,3.115,PnL,2011-02-24,3.1462,3.0224,1,0,0,2011-02-24,2011-02-24,0.0393,18.2546
2011-03-02,Lex,3.0924,2181,3.1217,PnL,2011-03-02,3.168,3.0818,1,0,0,2011-03-02,2011-03-02,0.0272,63.8161
2011-03-03,Lex,3.2116,2110,3.2828,PnL,2011-03-03,3.2966,3.2083,1,0,0,2011-03-03,2011-03-03,0.0268,150.2109
2011-03-16,Lex,2.9032,2360,2.9072,PnL,2011-03-18,2.9288,2.7046,3,0,0,2011-03-16,2011-03-16,0.0766,9.5108
2011-03-21,Lex,3.0171,2272,3.0387,PnL,2011-03-21,3.0578,3.0041,1,0,0,2011-03-21,2011-03-21,0.0176,48.9843
2011-04-13,Lex,3.201,2149,3.2722,PnL,2011-04-20,3.2193,3.013,6,3,4,2011-04-15,2011-04-18,0.0641,153.0303
2011-05-04,Lex,3.4622,2009,3.4757,PnL,2011-05-10,3.4639,3.258,5,0,2,2011-05-04,2011-05-05,0.0594,27.0411
2011-05-16,Lex,3.2889,2119,3.3564,PnL,2011-05-18,3.3731,3.188,3,0,2,2011-05-16,2011-05-17,0.0549,143.1173
2011-06-02,Lex,3.1656,2224,2.812,Exp,2011-06-15,3.1851,2.8197,10,0,8,2011-06-02,2011-06-13,0.1147,-786.3619
2011-06-16,Lex,2.8165,2361,2.8267,PnL,2011-06-16,2.8747,2.766,1,0,0,2011-06-16,2011-06-16,0.0378,24.0114
2011-07-13,Lex,3.1904,2088,3.2315,PnL,2011-07-19,3.2718,3.0142,5,0,4,2011-07-13,2011-07-18,0.0787,85.8586
2011-07-28,Lex,3.0732,2181,1.8762,Exp,2011-08-10,3.1538,1.7985,10,0,9,2011-07-28,2011-08-09,0.4297,-2610.7224
2011-08-11,Lex,1.9254,2804,2.1264,PnL,2011-08-11,2.2078,1.9083,1,0,0,2011-08-11,2011-08-11,0.1357,563.632
2011-08-22,Lex,1.9901,2854,2.0503,PnL,2011-08-23,1.9925,1.8526,2,0,0,2011-08-22,2011-08-22,0.0702,171.8679
2011-09-06,Lex,1.9282,2991,2.067,PnL,2011-09-06,2.0759,1.9282,1,0,0,2011-09-06,2011-09-06,0.0711,415.1508
2011-09-22,Lex,1.8818,3175,1.8867,PnL,2011-09-23,1.9311,1.778,2,0,0,2011-09-22,2011-09-22,0.0793,15.5258
2011-09-26,Lex,1.9449,3076,2.0227,PnL,2011-09-26,2.0341,1.8643,1,0,0,2011-09-26,2011-09-26,0.0835,239.2205
2011-10-26,Lex,2.4302,2511,2.6741,PnL,2011-10-27,2.4522,2.3073,2,0,0,2011-10-26,2011-10-26,0.0591,612.4078
2011-11-02,Lex,2.3789,2693,2.3875,PnL,2011-11-02,2.4103,2.3207,1,0,0,2011-11-02,2011-11-02,0.0372,23.079
2011-11-03,Lex,2.4717,2597,2.5157,PnL,2011-11-03,2.5312,2.3651,1,0,0,2011-11-03,2011-11-03,0.0656,114.3199
2011-11-07,Lex,2.4693,2623,2.5157,PnL,2011-11-07,2.5239,2.396,1,0,0,2011-11-07,2011-11-07,0.0507,121.7597
2011-11-10,Lex,2.418,2703,2.5271,PnL,2011-11-11,2.4245,2.3174,2,0,0,2011-11-10,2011-11-10,0.0442,294.9514
2011-11-17,Lex,2.3578,2835,2.394,PnL,2011-11-30,2.3744,1.9384,9,0,6,2011-11-17,2011-11-25,0.1836,102.5703
2011-12-14,Lex,2.2486,2996,2.3602,PnL,2011-12-20,2.3081,2.1489,5,3,4,2011-12-16,2011-12-19,0.069,334.3236
2011-12-29,Lex,2.4323,2838,2.4815,PnL,2011-12-29,2.4876,2.4286,1,0,0,2011-12-29,2011-12-29,0.0237,139.6864
2012-01-03,Lex,2.5764,2706,2.5976,PnL,2012-01-05,2.6118,2.5141,3,0,2,2012-01-03,2012-01-04,0.0374,57.2319
2012-02-16,Lex,2.9994,2334,3.0951,PnL,2012-02-16,3.1065,2.9847,1,0,0,2012-02-16,2012-02-16,0.0392,223.3171
2012-02-23,Lex,3.0918,2300,3.1407,PnL,2012-02-23,3.1435,3.0605,1,0,0,2012-02-23,2012-02-23,0.0264,112.424
2012-03-07,Lex,3.0271,2368,3.0682,PnL,2012-03-07,3.0825,3.0169,1,0,0,2012-03-07,2012-03-07,0.0213,97.3485
2012-03-08,Lex,3.1244,2310,3.1602,PnL,2012-03-08,3.1777,3.1053,1,0,0,2012-03-08,2012-03-08,0.0228,82.7442
2012-03-26,Lex,3.4542,2101,3.5226,PnL,2012-03-26,3.549,3.4517,1,0,0,2012-03-26,2012-03-26,0.0274,143.6454
2012-03-29,Lex,3.378,2170,3.4212,PnL,2012-03-29,3.4359,3.3381,1,0,0,2012-03-29,2012-03-29,0.0285,93.744
2012-04-09,Lex,3.2567,2265,3.2758,PnL,2012-04-09,3.3129,3.2453,1,0,0,2012-04-09,2012-04-09,0.0204,43.3748
2012-04-11,Lex,3.2046,2309,3.3113,PnL,2012-04-12,3.2197,3.1659,2,0,0,2012-04-11,2012-04-11,0.0167,246.301
2012-04-16,Lex,3.238,2323,3.3194,PnL,2012-04-17,3.251,3.1492,2,0,0,2012-04-16,2012-04-16,0.0313,189.1154
2012-05-07,Lex,3.1329,2431,3.172,PnL,2012-05-07,3.2054,3.1289,1,0,0,2012-05-07,2012-05-07,0.0239,95.125
2012-05-10,Lex,3.1443,2438,2.8365,Exp,2012-05-23,3.1553,2.67,10,2,7,2012-05-11,2012-05-18,0.1538,-750.3189
2012-05-31,Lex,2.8007,2603,2.8084,PnL,2012-06-06,2.8471,2.5116,5,0,3,2012-05-31,2012-06-04,0.1178,20.1733
2012-07-09,Lex,3.0517,2392,3.0709,PnL,2012-07-13,3.1067,2.8636,5,2,4,2012-07-10,2012-07-12,0.0783,45.9025
2012-08-01,Lex,3.2607,2246,3.3034,PnL,2012-08-03,3.2627,3.0448,3,0,2,2012-08-01,2012-08-02,0.0668,95.994
2012-08-27,Lex,3.483,2116,3.6134,PnL,2012-09-06,3.4973,3.3535,8,0,6,2012-08-27,2012-09-04,0.0411,275.8841
2012-09-26,Lex,3.6957,2032,3.7392,PnL,2012-09-27,3.6957,3.6069,2,0,0,2012-09-26,2012-09-26,0.024,88.453
2012-10-01,Lex,3.727,2026,3.7669,PnL,2012-10-03,3.815,3.6724,3,0,2,2012-10-01,2012-10-02,0.0374,80.8982
2012-10-10,Lex,3.6973,2054,3.7967,PnL,2012-10-16,3.718,3.5727,5,2,3,2012-10-11,2012-10-12,0.0391,204.0854
2012-10-24,Lex,3.5152,2189,3.58,PnL,2012-11-01,3.5389,3.4008,5,2,3,2012-10-25,2012-10-26,0.039,141.8253
2012-11-05,Lex,3.4684,2239,3.5042,PnL,2012-11-05,3.5283,3.4362,1,0,0,2012-11-05,2012-11-05,0.0261,80.2234
2012-11-08,Lex,3.3429,2335,3.3177,Exp,2012-11-21,3.3914,2.9898,10,0,7,2012-11-08,2012-11-16,0.1184,-58.842
2012-12-05,Lex,3.4488,2255,3.4521,PnL,2012-12-05,3.5046,3.3739,1,0,0,2012-12-05,2012-12-05,0.0373,7.4415
2012-12-17,Lex,3.5279,2205,3.6203,PnL,2012-12-17,3.6285,3.5242,1,0,0,2012-12-17,2012-12-17,0.0287,203.7641
2012-12-27,Lex,3.5465,2223,3.5949,PnL,2012-12-31,3.5677,3.4035,3,0,2,2012-12-27,2012-12-28,0.046,107.6821
2013-02-21,Lex,4.2435,1870,4.32,PnL,2013-02-22,4.2447,4.1571,2,0,0,2013-02-21,2013-02-21,0.0206,143.1111
2013-02-25,Lex,4.3811,1828,4.3934,PnL,2013-03-04,4.4019,4.0524,6,0,2,2013-02-25,2013-02-26,0.0794,22.4113
2013-04-04,Lex,4.6677,1718,4.7068,PnL,2013-04-04,4.7329,4.6364,1,0,0,2013-04-04,2013-04-04,0.0204,67.2253
2013-04-08,Lex,4.6522,1731,4.726,PnL,2013-04-08,4.737,4.6054,1,0,0,2013-04-08,2013-04-08,0.0278,127.7132
2013-04-18,Lex,4.6437,1748,4.6494,PnL,2013-04-19,4.6445,4.4791,2,0,0,2013-04-18,2013-04-18,0.0356,9.9461
2013-05-02,Lex,4.9338,1646,5.0356,PnL,2013-05-02,5.0466,4.9224,1,0,0,2013-05-02,2013-05-02,0.0246,167.5957
2013-05-23,Lex,5.4512,1505,5.5832,PnL,2013-05-23,5.6268,5.4267,1,0,0,2013-05-23,2013-05-23,0.0356,198.6299
2013-05-28,Lex,5.7445,1445,5.496,Exp,2013-06-10,5.8158,5.0576,10,0,8,2013-05-28,2013-06-06,0.1304,-359.097
2013-06-12,Lex,5.4398,1493,5.4544,PnL,2013-06-17,5.4748,5.1497,4,3,2,2013-06-14,2013-06-13,0.0594,21.8575
2013-06-20,Lex,5.1945,1566,5.2072,PnL,2013-07-01,5.2504,4.6836,8,6,3,2013-06-27,2013-06-24,0.108,19.9508
2013-07-17,Lex,5.8855,1384,5.9539,PnL,2013-07-18,5.9124,5.8366,2,0,0,2013-07-17,2013-07-17,0.0128,94.7071
2013-07-25,Lex,5.8838,1392,5.9588,PnL,2013-07-25,5.9751,5.8561,1,0,0,2013-07-25,2013-07-25,0.0199,104.4278
2013-08-07,Lex,5.9808,1378,6.0452,PnL,2013-08-08,6.0037,5.9115,2,0,0,2013-08-07,2013-08-07,0.0154,88.7845
2013-08-12,Lex,5.9034,1404,5.9662,PnL,2013-08-12,5.9898,5.892,1,0,0,2013-08-12,2013-08-12,0.0163,88.115
2013-08-19,Lex,5.6083,1486,5.6368,PnL,2013-08-22,5.6621,5.4559,4,0,3,2013-08-19,2013-08-21,0.0364,42.3956
2013-08-28,Lex,5.354,1560,5.4151,PnL,2013-08-28,5.4746,5.3336,1,0,0,2013-08-28,2013-08-28,0.0258,95.3316
2013-08-29,Lex,5.3792,1562,5.4469,PnL,2013-08-29,5.5284,5.3695,1,0,0,2013-08-29,2013-08-29,0.0287,105.7474
2013-09-03,Lex,5.5455,1525,5.6002,PnL,2013-09-04,5.5806,5.3964,2,0,0,2013-09-03,2013-09-03,0.033,83.3413
2013-09-26,Lex,6.0441,1406,6.0849,PnL,2013-09-26,6.1339,6.0156,1,0,0,2013-09-26,2013-09-26,0.0193,57.407
2013-09-30,Lex,5.846,1458,5.8974,PnL,2013-09-30,5.9593,5.8109,1,0,0,2013-09-30,2013-09-30,0.0249,74.8683
2013-10-09,Lex,5.6633,1512,6.0009,PnL,2013-10-10,5.7032,5.532,2,0,0,2013-10-09,2013-10-09,0.03,510.4966
2013-11-21,Lex,7.0742,1246,7.181,PnL,2013-11-21,7.1957,7.0579,1,0,0,2013-11-21,2013-11-21,0.0192,133.1351
2013-12-04,Lex,7.075,1256,7.146,PnL,2013-12-04,7.239,6.9869,1,0,0,2013-12-04,2013-12-04,0.0348,89.1509
2013-12-05,Lex,7.1134,1255,7.2903,PnL,2013-12-06,7.1525,7.0408,2,0,0,2013-12-05,2013-12-05,0.0156,222.0597
2013-12-11,Lex,7.2773,1242,7.3686,PnL,2013-12-18,7.2806,6.9103,6,0,2,2013-12-11,2013-12-12,0.0509,113.4319
2014-01-06,Lex,7.6997,1181,7.7063,PnL,2014-01-08,7.7365,7.5244,3,2,0,2014-01-07,2014-01-06,0.0274,7.7592
2014-01-27,Lex,7.1321,1276,7.146,PnL,2014-01-30,7.1811,6.8646,4,0,3,2014-01-27,2014-01-29,0.0441,17.7109
2014-02-20,Lex,7.5986,1199,7.6916,PnL,2014-02-20,7.7528,7.5179,1,0,0,2014-02-20,2014-02-20,0.0303,111.507
2014-03-17,Lex,7.8661,1165,7.9558,PnL,2014-03-17,8.017,7.8604,1,0,0,2014-03-17,2014-03-17,0.0195,104.5471
2014-04-07,Lex,7.995,1153,8.1402,PnL,2014-04-09,8.0366,7.6957,3,0,2,2014-04-07,2014-04-08,0.0424,167.3695
2014-04-14,Lex,7.5913,1225,7.7462,PnL,2014-04-15,7.6451,7.4086,2,0,0,2014-04-14,2014-04-14,0.0309,189.8015
2014-05-19,Lex,8.1695,1150,8.3098,PnL,2014-05-19,8.3269,8.1467,1,0,0,2014-05-19,2014-05-19,0.0216,161.3335
2014-06-12,Lex,9.1009,1041,9.1148,PnL,2014-06-17,9.118,8.8831,4,0,0,2014-06-12,2014-06-12,0.0258,14.4179
2014-06-25,Lex,9.1665,1034,9.3501,PnL,2014-06-25,9.3795,9.1665,1,0,0,2014-06-25,2014-06-25,0.0227,189.8631
2014-07-09,Lex,9.5044,1008,9.5648,PnL,2014-07-09,9.5884,9.4497,1,0,0,2014-07-09,2014-07-09,0.0145,60.8429
2014-07-10,Lex,9.2897,1034,9.4497,PnL,2014-07-10,9.5256,9.2636,1,0,0,2014-07-10,2014-07-10,0.0275,165.4297
2014-07-14,Lex,9.63,1006,9.6823,PnL,2014-07-16,9.7059,9.4554,3,2,2,2014-07-15,2014-07-15,0.0258,52.5937
2014-08-04,Lex,8.9282,1088,9.062,PnL,2014-08-04,9.1216,8.8123,1,0,0,2014-08-04,2014-08-04,0.0339,145.6179
2014-08-06,Lex,8.6785,1128,8.8025,PnL,2014-08-06,8.92,8.6719,1,0,0,2014-08-06,2014-08-06,0.0278,139.8946
2014-08-07,Lex,8.9241,1105,8.96,PnL,2014-08-08,8.9527,8.5993,2,0,0,2014-08-07,2014-08-07,0.0395,39.7027
2014-08-13,Lex,9.1135,1084,9.1975,PnL,2014-08-13,9.2155,9.0669,1,0,0,2014-08-13,2014-08-13,0.0161,91.0777
2014-09-10,Lex,9.8333,1009,9.932,PnL,2014-09-10,9.9443,9.7312,1,0,0,2014-09-10,2014-09-10,0.0214,99.5984
2014-09-15,Lex,9.7876,1019,9.9834,PnL,2014-09-16,9.8104,9.6733,2,0,0,2014-09-15,2014-09-15,0.014,199.5508
2014-09-24,Lex,9.7501,1033,9.9755,PnL,2014-09-24,9.9885,9.6733,1,0,0,2014-09-24,2014-09-24,0.0316,232.8175
2014-09-29,Lex,9.4618,1077,9.6627,PnL,2014-09-29,9.7101,9.439,1,0,0,2014-09-29,2014-09-29,0.0279,216.4016
2014-10-02,Lex,9.172,1123,9.1924,PnL,2014-10-02,9.2912,8.9123,1,0,0,2014-10-02,2014-10-02,0.0408,22.8755
2014-10-08,Lex,9.0364,1141,9.5043,PnL,2014-10-08,9.5345,8.8968,1,0,0,2014-10-08,2014-10-08,0.0669,533.8853
2014-10-13,Lex,8.6036,1229,9.0797,PnL,2014-10-21,8.7065,7.4702,7,0,3,2014-10-13,2014-10-15,0.142,585.1023
2014-11-05,Lex,10.2891,1056,10.392,PnL,2014-11-06,10.3005,10.1282,2,0,0,2014-11-05,2014-11-05,0.0167,108.6096
2014-12-11,Lex,10.463,1044,10.5022,PnL,2014-12-11,10.8149,10.436,1,0,0,2014-12-11,2014-12-11,0.035,40.9039
2014-12-15,Lex,10.169,1076,10.8631,PnL,2014-12-18,10.2441,9.546,4,0,2,2014-12-15,2014-12-16,0.0681,746.8731
2014-12-31,Lex,11.2358,1007,10.0759,Exp,2015-01-14,11.2636,9.7996,10,0,4,2014-12-31,2015-01-06,0.13,-1168.0696
2015-01-15,Lex,10.187,1054,10.2467,PnL,2015-01-20,10.2459,9.7301,3,0,2,2015-01-15,2015-01-16,0.0503,62.9238
2015-01-28,Lex,10.5492,1020,10.617,PnL,2015-02-03,10.5671,9.587,5,0,4,2015-01-28,2015-02-02,0.0928,69.156
2015-03-05,Lex,11.5162,938,11.4353,Exp,2015-03-18,11.5423,10.5042,10,0,5,2015-03-05,2015-03-11,0.0899,-75.9123
2015-03-25,Lex,11.3644,947,11.159,Exp,2015-04-08,11.4053,10.5666,10,0,2,2015-03-25,2015-03-26,0.0735,-194.5327
2015-04-20,Lex,11.3218,942,11.4421,PnL,2015-04-20,11.5067,11.3046,1,0,0,2015-04-20,2015-04-20,0.0176,113.3132
2015-04-30,Lex,11.4437,937,11.5616,PnL,2015-05-01,11.5174,11.0714,2,0,0,2015-04-30,2015-04-30,0.0387,110.4255
2015-05-06,Lex,11.3758,947,11.6957,PnL,2015-05-08,11.4306,10.9209,3,0,0,2015-05-06,2015-05-06,0.0446,302.9832
2015-05-13,Lex,11.5116,949,11.7956,PnL,2015-05-14,11.6311,11.3905,2,0,0,2015-05-13,2015-05-13,0.0207,269.478
2015-06-08,Lex,11.3439,975,11.555,PnL,2015-06-10,11.3717,11.0297,3,0,2,2015-06-08,2015-06-09,0.0301,205.8322
2015-06-25,Lex,11.7325,952,10.6817,Exp,2015-07-09,11.7505,10.5737,10,0,8,2015-06-25,2015-07-07,0.1001,-1000.3521
2015-07-22,Lex,11.6278,917,11.6932,PnL,2015-07-22,11.7685,11.6245,1,0,0,2015-07-22,2015-07-22,0.0122,60.0085
2015-07-23,Lex,11.7342,911,11.4625,Exp,2015-08-05,11.7473,10.8699,10,0,3,2015-07-23,2015-07-27,0.0747,-247.5551
2015-08-10,Lex,11.3315,933,11.5312,PnL,2015-08-10,11.5525,11.3315,1,0,0,2015-08-10,2015-08-10,0.0191,186.3201
2015-08-12,Lex,10.9714,972,11.2529,PnL,2015-08-12,11.2988,10.6932,1,0,0,2015-08-12,2015-08-12,0.0536,273.6569
2015-08-13,Lex,11.2431,961,11.3381,PnL,2015-08-14,11.3643,11.1171,2,0,0,2015-08-13,2015-08-13,0.0218,91.2566
2015-08-24,Lex,7.9728,1361,8.3869,PnL,2015-08-24,9.2233,7.0382,1,0,0,2015-08-24,2015-08-24,0.2369,563.6173
2015-09-02,Lex,8.9042,1250,9.0056,PnL,2015-09-02,9.0122,8.6095,1,0,0,2015-09-02,2015-09-02,0.0447,126.7875
2015-09-03,Lex,9.1284,1226,9.2692,PnL,2015-09-08,9.3723,8.4802,3,0,2,2015-09-03,2015-09-04,0.0952,172.5595
2015-09-10,Lex,8.8567,1273,9.0367,PnL,2015-09-10,9.225,8.8207,1,0,0,2015-09-10,2015-09-10,0.0438,229.1782
2015-09-23,Lex,8.9205,1277,8.9827,PnL,2015-10-02,9.0351,7.945,8,3,5,2015-09-25,2015-09-29,0.1207,79.4549
2015-10-14,Lex,9.7095,1177,10.0204,PnL,2015-10-15,9.8191,9.5392,2,0,0,2015-10-14,2015-10-14,0.0285,365.9764
2015-10-22,Lex,10.1252,1147,10.4493,PnL,2015-10-22,10.4918,10.099,1,0,0,2015-10-22,2015-10-22,0.0374,371.7198
2015-10-28,Lex,10.721,1101,11.0172,PnL,2015-10-28,11.0254,10.5999,1,0,0,2015-10-28,2015-10-28,0.0386,326.1713
2015-11-16,Lex,9.9812,1199,10.4673,PnL,2015-11-16,10.4722,9.9599,1,0,0,2015-11-16,2015-11-16,0.0489,582.8219
2015-12-03,Lex,10.9501,1119,11.0434,PnL,2015-12-04,10.9911,10.3036,2,0,0,2015-12-03,2015-12-03,0.0626,104.4475
2015-12-09,Lex,10.5049,1172,10.757,PnL,2015-12-16,10.8896,9.5638,6,0,4,2015-12-09,2015-12-14,0.1217,295.4612
2016-01-04,Lex,9.737,1279,9.8288,PnL,2016-01-04,9.8321,9.4647,1,0,0,2016-01-04,2016-01-04,0.0374,117.4378
2016-01-11,Lex,8.6675,1444,8.7626,PnL,2016-01-12,8.7249,8.2492,2,0,0,2016-01-11,2016-01-11,0.0545,137.3388
2016-01-14,Lex,8.2016,1534,8.4969,PnL,2016-01-14,8.674,7.9523,1,0,0,2016-01-14,2016-01-14,0.0832,452.9442
2016-01-19,Lex,8.2295,1557,8.2869,PnL,2016-01-22,8.2426,7.0895,4,0,2,2016-01-19,2016-01-20,0.1399,89.3874
2016-02-03,Lex,8.3607,1538,8.3755,PnL,2016-02-04,8.4017,7.7997,2,0,0,2016-02-03,2016-02-03,0.0717,22.747
2016-02-08,Lex,7.6177,1689,7.7144,PnL,2016-02-12,7.9359,7.0501,5,3,4,2016-02-10,2016-02-11,0.1116,163.3939
2016-02-24,Lex,8.1868,1582,8.5379,PnL,2016-02-24,8.5723,8.0212,1,0,0,2016-02-24,2016-02-24,0.0643,555.4086
2016-02-25,Lex,8.6019,1538,8.8381,PnL,2016-02-25,8.8413,8.4821,1,0,0,2016-02-25,2016-02-25,0.0406,363.2141
2016-03-09,Lex,9.3498,1434,9.3646,PnL,2016-03-10,9.4023,9.2137,2,0,0,2016-03-09,2016-03-09,0.0201,21.2232
2016-03-28,Lex,10.0962,1329,10.3308,PnL,2016-03-29,10.1274,9.9617,2,0,0,2016-03-28,2016-03-28,0.0164,311.7302
2016-04-06,Lex,10.1864,1332,10.4899,PnL,2016-04-06,10.5079,10.1372,1,0,0,2016-04-06,2016-04-06,0.0353,404.222
